vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,22,569,44.767229,11.123243,21.093010,5.68
1,144,573,44.744385,11.816203,21.062727,5.44
2,265,578,44.716986,12.508507,19.902884,-0.70
3,387,583,44.685040,13.200039,18.399006,-4.78
4,509,590,44.648555,13.890682,15.003536,-10.61
5,630,597,44.607542,14.580319,15.275984,-21.83
6,27,482,45.259591,11.152480,19.930452,5.67
7,150,486,45.236517,11.851905,21.542799,3.03
8,273,491,45.208842,12.550657,20.930971,-1.59
9,396,497,45.176574,13.248614,18.941607,-2.41
10,518,503,45.139723,13.945657,16.566275,-5.31
11,641,511,45.098298,14.641667,17.604931,-17.25
12,32,396,45.752281,11.182268,21.454529,4.11
13,156,400,45.728973,11.888281,20.854603,0.18
14,280,405,45.701019,12.593601,20.833303,-0.84
15,404,410,45.668426,13.298104,18.448656,-0.38
16,528,417,45.631204,14.001667,17.008501,-2.27
17,652,424,45.589362,14.704167,18.751947,-12.77
18,37,309,46.245263,11.212625,23.643013,3.43
19,163,313,46.221720,11.925350,22.427727,-2.98
20,288,318,46.193484,12.637363,21.601715,-3.66
21,413,324,46.160561,13.348535,19.782148,2.41
22,538,330,46.122963,14.058739,20.346796,3.47
23,663,338,46.080699,14.767850,22.005688,-7.69
24,43,222,46.738506,11.243565,26.114317,5.20
25,170,226,46.714724,11.963132,24.530455,-0.21
26,296,231,46.686201,12.681965,23.856970,-1.32
27,422,237,46.652946,13.399932,21.492937,-1.06
28,549,244,46.614967,14.116905,23.285707,0.99
29,675,251,46.572277,14.832752,24.467886,-7.50
30,48,135,47.231974,11.275108,29.863686,6.68
31,176,139,47.207951,12.001647,28.170168,4.19
32,304,144,47.179138,12.727432,26.233707,0.27
33,432,150,47.145545,13.452326,25.397179,-0.97
34,559,157,47.107182,14.176196,25.375435,-4.37
35,686,165,47.064059,14.898907,24.512611,-5.60
36,54,48,47.725632,11.307269,31.226101,7.86
37,183,53,47.701364,12.040918,30.238806,6.07
38,312,58,47.672259,12.773790,26.766069,2.83
39,441,64,47.638324,13.505744,26.804785,0.86
40,570,70,47.599571,14.236644,27.159115,-3.89
41,698,78,47.556010,14.966352,25.159575,-5.81
